Date,Company,State,City,Level,Working Mode,Average_salary
2024-07-24,"Amazon Web Services, Inc.",California,San Francisco,Mid-level,On-Site,176700.0
2024-07-24,General Atomics And Affiliated Companies,California,Poway,Mid-level,On-Site,196616.5
2024-07-24,Cargo Therapeutics,California,San Carlos,Associate,On-Site,195000.0
2024-07-24,Avidity Biosciences,California,San Diego,Associate,On-Site,189920.0
2024-07-24,Costar Group,California,Irvine,Senior,On-Site,186450.0
2024-07-24,Samsung Electronics,California,Mountain View,Mid-level,On-Site,292500.0
2024-07-24,Microsoft,California,Mountain View,Mid-level,On-Site,215800.0
2024-07-24,Scale Ai,California,San Francisco,Mid-level,On-Site,192800.0
2024-07-24,Uber,California,San Francisco,Senior,On-Site,195250.0
2024-07-24,"Amazon Development Center U.s., Inc. - B02",California,Palo Alto,Mid-level,On-Site,244450.0
2024-07-24,Amazon.com Services Llc - A57,California,Cupertino,Mid-level,On-Site,206400.0
2024-07-24,Commerce Casino,California,Commerce,Manager,On-Site,120000.0
2024-07-24,Tiktok,California,San Jose,Senior,On-Site,274500.0
2024-07-24,"Cisco Systems, Inc.",California,San Jose,Mid-level,On-Site,262900.0
2024-07-24,Meta,California,Menlo Park,Mid-level,On-Site,283500.0
2024-07-24,Block,California,San Francisco,Senior,On-Site,299750.0
2024-07-24,"Amazon Web Services, Inc.",California,San Francisco,Manager,On-Site,104800.0
2024-07-24,Paypal,California,San Jose,Manager,On-Site,183450.0
2024-07-24,Qualcomm,California,San Diego,Senior,On-Site,166500.0
2024-07-24,Amazon.com Services Llc,California,Palo Alto,Senior,On-Site,206400.0
2024-07-24,Nvidia,California,Santa Clara,Senior,On-Site,259625.0
2024-07-24,Samsung Electronics,California,Mountain View,Mid-level,On-Site,260000.0
2024-07-24,Nvidia,California,Santa Clara,Senior,On-Site,212000.0
2024-07-24,Caci,Colorado,Denver,Mid-level,On-Site,105300.0
2024-07-24,Ibotta,Colorado,Denver,Senior,On-Site,105000.0
2024-07-24,National Renewable Energy Laboratory,Colorado,Golden,Mid-level,On-Site,97000.0
2024-07-24,Ghx,Colorado,Louisville,Senior,On-Site,145750.0
2024-07-24,Delta Solutions & Strategies,Colorado,Schriever AFB,Senior,On-Site,152500.0
2024-07-24,S&p Global,Colorado,Boulder,Mid-level,On-Site,99800.0
2024-07-24,The Hartford,Connecticut,Hartford,Senior,On-Site,141700.0
2024-07-24,Harris For President,Delaware,Wilmington,Senior,On-Site,95000.0
2024-07-24,"Us Treasury, Departmental Offices",District of Columbia,Washington,Mid-level,On-Site,80698.0
2024-07-24,Us Office Of The Director Of National Intelligence,District of Columbia,Reston,Mid-level,On-Site,160305.5
2024-07-24,Booz Allen,District of Columbia,McLean,Mid-level,On-Site,158300.0
2024-07-24,Noblis,District of Columbia,Washington,Mid-level,On-Site,126175.0
2024-07-24,"Threev Technologies, Inc.",District of Columbia,Washington,Lead,On-Site,142500.0
2024-07-24,Mayvin Inc,District of Columbia,Arlington,Mid-level,On-Site,98000.0
2024-07-24,American Bureau Of Shipping (abs),District of Columbia,Arlington,Mid-level,On-Site,110000.0
2024-07-24,Expel,District of Columbia,Herndon,Mid-level,On-Site,199500.0
2024-07-24,Meta,District of Columbia,Washington,Manager,On-Site,154500.0
2024-07-24,Accenture Federal Services,District of Columbia,Arlington,Mid-level,On-Site,220300.0
2024-07-24,Accenture Federal Services,District of Columbia,Arlington,Mid-level,On-Site,220300.0
2024-07-24,Caci,District of Columbia,Sterling,Mid-level,On-Site,159550.0
2024-07-24,Saic,District of Columbia,McLean,Senior,On-Site,140000.5
2024-07-24,Costar Group,District of Columbia,Washington,Senior,On-Site,181450.0
2024-07-24,Booz Allen,District of Columbia,Arlington,Lead,On-Site,180050.0
2024-07-24,Boston Consulting Group,District of Columbia,Washington,Lead,On-Site,225400.0
2024-07-24,Masego,District of Columbia,Springfield,Senior,On-Site,152500.0
2024-07-24,Leidos,District of Columbia,Washington,Mid-level,On-Site,171570.0
2024-07-24,Noblis,District of Columbia,Washington,Mid-level,On-Site,126175.0
2024-07-24,Noblis,District of Columbia,Washington,Mid-level,On-Site,126175.0
2024-07-24,Deloitte,District of Columbia,Washington,Senior,On-Site,223100.0
2024-07-24,Booz Allen,District of Columbia,Bethesda,Senior,On-Site,158300.0
2024-07-24,The State Of Florida,Florida,Tallahassee,Mid-level,On-Site,61500.0
2024-07-24,Peraton,Florida,Doral,Mid-level,On-Site,175500.0
2024-07-24,Everbank N.a.,Florida,Jacksonville,Mid-level,On-Site,175000.0
2024-07-24,University Of Florida,Florida,Gainesville,Mid-level,On-Site,70000.0
2024-07-24,Navy Federal Credit Union,Florida,Pensacola,Mid-level,On-Site,155750.0
2024-07-24,Cvs Health,Florida,Tampa,Mid-level,On-Site,139050.0
2024-07-24,Hertz,Florida,Estero,Mid-level,On-Site,170000.0
2024-07-24,Peraton,Florida,Doral,Mid-level,On-Site,145500.0
2024-07-24,Ey,Florida,Tampa,Mid-level,On-Site,108300.0
2024-07-24,Fis Global,Florida,Jacksonville,Senior,On-Site,113520.0
2024-07-24,University Of West Florida,Florida,Pensacola,Senior,On-Site,65000.0
2024-07-24,Broward County,Florida,University,Senior,On-Site,95244.72
2024-07-24,Microsoft,Georgia,Atlanta,Mid-level,On-Site,128250.0
2024-07-24,Microsoft,Georgia,Atlanta,Manager,On-Site,215800.0
2024-07-24,Saviynt,Georgia,Atlanta,Mid-level,On-Site,210000.0
2024-07-24,Booz Allen,Hawaii,Honolulu,Mid-level,On-Site,158300.0
2024-07-24,Ipsos Zrt.,Illinois,Chicago,Mid-level,On-Site,117500.0
2024-07-24,Evozyne Inc,Illinois,Chicago,Senior,On-Site,162500.0
2024-07-24,Paypal,Illinois,Chicago,Manager,On-Site,110375.0
2024-07-24,Deloitte,Kentucky,Louisville,Mid-level,On-Site,114500.0
2024-07-24,Wex Inc.,Maine,Portland,Mid-level,On-Site,103500.0
2024-07-24,Parsons,Maryland,Maryland,Mid-level,On-Site,163800.0
2024-07-24,General Dynamics Information Technology,Maryland,Fort Meade,Senior,On-Site,195135.0
2024-07-24,Amazon.com Services Llc,Massachusetts,Westborough,Mid-level,On-Site,179100.0
2024-07-24,Johnson & Johnson,Massachusetts,Cambridge,Mid-level,On-Site,95000.0
2024-07-24,Liberty Mutual,Massachusetts,Boston,Mid-level,On-Site,194050.0
2024-07-24,Noblis,Massachusetts,Boston,Mid-level,On-Site,126175.0
2024-07-24,Noblis,Massachusetts,Boston,Mid-level,On-Site,126175.0
2024-07-24,Noblis,Massachusetts,Boston,Mid-level,On-Site,126175.0
2024-07-24,Zoox,Massachusetts,Boston,Senior,On-Site,257500.0
2024-07-24,Optum,Minnesota,Eden Prairie,Mid-level,Remote,104000.0
2024-07-24,Medtronic,Minnesota,Mounds View,Senior,On-Site,145000.0
2024-07-24,Medtronic,Minnesota,Mounds View,Mid-level,Hybrid,211000.0
2024-07-24,Securian Financial Group,Minnesota,Lakeville,Mid-level,hybrid,119500.0
2024-07-24,Wells Fargo,Minnesota,Minneapolis,Lead,On-Site,154050.0
2024-07-24,Optum,Minnesota,Eden Prairie,Senior,Remote,130600.0
2024-07-24,Thomson Reuters,Minnesota,Eagan,Senior,On-Site,203900.0
2024-07-24,Mastercard,Missouri,O'Fallon,Senior,On-Site,149500.0
2024-07-24,Peraton,Nebraska,Offutt AFB,Senior,On-Site,175500.0
2024-07-24,Peraton,Nebraska,Offutt AFB,Mid-level,On-Site,112000.0
2024-07-24,Paypal,Nebraska,Lavista,Manager,On-Site,110375.0
2024-07-24,Johnson & Johnson,New Jersey,Titusville,Senior,On-Site,114725.0
2024-07-24,Novartis,New Jersey,East Hanover,Mid-level,On-Site,162500.0
2024-07-24,Chubb,New Jersey,Whitehouse Station,Mid-level,On-Site,118500.0
2024-07-24,Deltamed Solutions,New Jersey,Somerset,Mid-level,On-Site,70280.13500000001
2024-07-24,Johnson & Johnson,New Jersey,Titusville,Mid-level,On-Site,135375.0
2024-07-24,"Woongjin, Inc",New Jersey,Ridgefield Park,Mid-level,On-Site,117500.0
2024-07-24,Sandia National Laboratories,New Mexico,Albuquerque,Senior,On-Site,163350.0
2024-07-24,Oscar Health,New York,New York,Senior,On-Site,183150.0
2024-07-24,Gamechanger,New York,New York,Senior,On-Site,175000.0
2024-07-24,Captions,New York,New York,Mid-level,On-Site,190000.0
2024-07-24,Renewable Energy Solar & Storage Solutions,New York,Niskayuna,Lead,On-Site,121450.0
2024-07-24,Hopper,New York,New York,Senior,On-Site,205000.0
2024-07-24,Cvs Health,New York,New York,Mid-level,On-Site,162225.0
2024-07-24,Consumer And Worker Protection,New York,New York,Senior,On-Site,100815.5
2024-07-24,Warner Bros. Discovery,New York,New York,Mid-level,On-Site,208000.0
2024-07-24,Amex,New York,New York,Mid-level,On-Site,187500.0
2024-07-24,Accrete.ai,New York,New York,Mid-level,On-Site,150000.0
2024-07-24,Centerlight Health System,New York,Bronx,Senior,On-Site,90000.0
2024-07-24,Meta,New York,New York,Manager,On-Site,191000.0
2024-07-24,Cognizant,New York,Buffalo,Mid-level,On-Site,144750.0
2024-07-24,Amex,New York,New York,Mid-level,On-Site,187500.0
2024-07-24,Insagic,New York,New York,Associate,On-Site,142750.0
2024-07-24,Uber,New York,New York,Mid-level,On-Site,195250.0
2024-07-24,Citi,New York,New York,Lead,On-Site,375000.0
2024-07-24,Warner Bros. Discovery,New York,New York,Mid-level,On-Site,208000.0
2024-07-24,Dept Of Design & Construction,New York,Queens,Manager,On-Site,101875.0
2024-07-24,Guardian Life Insurance Company,New York,New York,Lead,On-Site,150747.5
2024-07-24,Admarketplace,New York,New York,Manager,On-Site,225000.0
2024-07-24,Susquehanna International Group,New York,New York,Mid-level,On-Site,212500.0
2024-07-24,S&p Global,New York,New York,Mid-level,On-Site,99800.0
2024-07-24,Bloomberg,New York,New York,Senior,On-Site,140000.0
2024-07-24,"Amazon Web Services, Inc.",New York,New York,Senior,On-Site,138200.0
2024-07-24,Aaa Northeast,New York,Garden City,Mid-level,On-Site,66500.0
2024-07-24,Paypal,New York,New York,Manager,On-Site,183450.0
2024-07-24,Snapchat,New York,New York,Mid-level,On-Site,197500.0
2024-07-24,University Of Oklahoma,Oklahoma,Oklahoma City,Senior,On-Site,104400.0
2024-07-24,B. Braun Medical Inc.,Pennsylvania,Bethlehem,Mid-level,On-Site,88899.5
2024-07-24,Magna Legal Group,Pennsylvania,Philadelphia,Mid-level,On-Site,165000.0
2024-07-24,Recruiting From Scratch,Pennsylvania,Pittsburgh,Mid-level,On-Site,217500.0
2024-07-24,Humana,Remote,Remote,Mid-level,On-Site,102900.0
2024-07-24,Tradestation,Remote,Remote,Mid-level,On-Site,117000.0
2024-07-24,Hackerone,Remote,Remote,Mid-level,On-Site,197500.0
2024-07-24,Humana,Remote,Remote,Lead,On-Site,150650.0
2024-07-24,Oscar Health,Remote,Remote,Senior,On-Site,183150.0
2024-07-24,Employers,Remote,Remote,Mid-level,On-Site,110000.0
2024-07-24,"Goldbelt, Inc.",Remote,Remote,Mid-level,On-Site,105000.0
2024-07-24,Gamechanger,Remote,Remote,Senior,On-Site,175000.0
2024-07-24,"Github, Inc.",Remote,Remote,Mid-level,On-Site,215700.0
2024-07-24,"Github, Inc.",Remote,Remote,Mid-level,On-Site,215700.0
2024-07-24,Mckesson,Remote,Remote,Manager,On-Site,166935.0
2024-07-24,Careerus Solutions,Remote,Remote,Mid-level,On-Site,82195.63500000001
2024-07-24,Workiva,Remote,Remote,Manager,On-Site,162000.0
2024-07-24,Magna Legal Group,Remote,Remote,Mid-level,On-Site,165000.0
2024-07-24,Scribd,Remote,Remote,Mid-level,On-Site,232250.0
2024-07-24,Primesoftinc,Remote,Remote,Mid-level,On-Site,135029.3
2024-07-24,Reflexai,Remote,Remote,Mid-level,On-Site,145000.0
2024-07-24,Samsung Semiconductor,Remote,Remote,Mid-level,On-Site,195000.0
2024-07-24,Instec Corp,Remote,Remote,Mid-level,On-Site,150000.0
2024-07-24,Cno Financial Group,Remote,Remote,Lead,On-Site,124200.0
2024-07-24,Management Advisor,Remote,Remote,Mid-level,On-Site,161500.0
2024-07-24,The Realreal,Remote,Remote,Mid-level,On-Site,263608.0
2024-07-24,Nvidia,Remote,Remote,Senior,On-Site,212000.0
2024-07-24,The Hartford,Remote,Remote,Senior,On-Site,141700.0
2024-07-24,State Of South Carolina,South Carolina,Columbia,Mid-level,On-Site,55559.5
2024-07-24,"Veth Group, Inc.",Tennessee,Franklin,Mid-level,On-Site,57500.0
2024-07-24,Expedia Group,Texas,Austin,Mid-level,On-Site,145500.0
2024-07-24,Usaa,Texas,San Antonio,Lead,On-Site,130995.0
2024-07-24,Fortive,Texas,Austin,Senior,On-Site,202000.0
2024-07-24,Mckesson,Texas,Irving,Manager,On-Site,166935.0
2024-07-24,Hewlett Packard,Texas,Spring,Mid-level,On-Site,174000.0
2024-07-24,Coastal Bend College,Texas,Beeville,Mid-level,On-Site,49585.0
2024-07-24,Clearpointco.,Texas,Houston,Lead,On-Site,180000.0
2024-07-24,Boeing,Texas,Dallas,Senior,On-Site,125000.0
2024-07-24,Citi,Texas,Irving,Senior,On-Site,120500.0
2024-07-24,Ascendion,Texas,Irving,Mid-level,On-Site,80000.0
2024-07-24,Hewlett Packard,Texas,Spring,Manager,On-Site,130175.0
2024-07-24,Foot Locker,Texas,Dallas,Mid-level,On-Site,234000.0
2024-07-24,Usaa,Texas,San Antonio,Lead,On-Site,175475.0
2024-07-24,Expedia Partner Solutions,Texas,Austin,Senior,On-Site,207750.0
2024-07-24,Meta,Texas,Austin,Manager,On-Site,191000.0
2024-07-24,Usaa,Texas,San Antonio,Mid-level,On-Site,130995.0
2024-07-24,Annapurna Labs (u.s.) Inc.,Texas,Austin,Mid-level,On-Site,171300.0
2024-07-24,Hewlett Packard,Texas,Austin,Senior,On-Site,174000.0
2024-07-24,Paypal,Texas,Austin,Manager,On-Site,110375.0
2024-07-24,Usaa,Texas,San Antonio,Senior,On-Site,158855.0
2024-07-24,Thomson Reuters,Texas,Frisco,Manager,On-Site,131000.0
2024-07-24,Booz Allen,Virginia,Arlington,Mid-level,On-Site,123800.0
2024-07-24,Expel,Virginia,Herndon,Mid-level,On-Site,199500.0
2024-07-24,"Icr, Inc.",Virginia,Fairfax,Mid-level,On-Site,123209.0
2024-07-24,General Dynamics Information Technology,Virginia,Chantilly,Mid-level,On-Site,117852.5
2024-07-24,Saic,Virginia,Ashburn,Senior,On-Site,140000.5
2024-07-24,Fairfax County Government,Virginia,Fairfax,Manager,On-Site,113758.215
2024-07-24,Booz Allen,Virginia,McLean,Mid-level,On-Site,123800.0
2024-07-24,"Amazon Web Services, Inc.",Virginia,Arlington,Mid-level,On-Site,179100.0
2024-07-24,Caci,Virginia,Virginia,Manager,On-Site,96420.0
2024-07-24,General Dynamics Information Technology,Virginia,Fort Belvoir,Senior,On-Site,169478.5
2024-07-24,American Woodmark,Virginia,Winchester,Lead,On-Site,93600.0
2024-07-24,Booz Allen,Virginia,Arlington,Mid-level,On-Site,123800.0
2024-07-24,Caci,Virginia,Virginia,Manager,On-Site,96420.0
2024-07-24,Caci,Virginia,Virginia,Manager,On-Site,115600.0
2024-07-24,Microsoft,Washington,Redmond,Mid-level,On-Site,153550.0
2024-07-24,Tiktok,Washington,Seattle,Graduate,On-Site,143575.0
2024-07-24,Microsoft,Washington,Redmond,Senior,On-Site,173200.0
2024-07-24,Uber,Washington,Seattle,Mid-level,On-Site,166750.0
2024-07-24,The Lumber Manufactory,Washington,Seattle,Lead,On-Site,145000.0
2024-07-24,Microsoft,Washington,Redmond,Mid-level,On-Site,153550.0
2024-07-24,Apple,Washington,Seattle,Mid-level,On-Site,193000.0
2024-07-24,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,179100.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Manager,On-Site,207350.0
2024-07-24,"Amazon Development Center U.s., Inc.",Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,171100.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-24,Uber,Washington,Seattle,Mid-level,On-Site,166750.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-24,Tiktok,Washington,Seattle,Mid-level,On-Site,240201.5
2024-07-24,Expedia Group,Washington,Seattle,Mid-level,On-Site,145500.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,205200.0
2024-07-24,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,179100.0
2024-07-24,"Amazon Data Services, Inc.",Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-24,Uber,Washington,Seattle,Mid-level,On-Site,195250.0
2024-07-24,Meta,Washington,Seattle,Manager,On-Site,191000.0
2024-07-24,Microsoft,Washington,Redmond,Mid-level,On-Site,153550.0
2024-07-24,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,176450.0
2024-07-24,Blue Origin,Washington,Seattle,Mid-level,On-Site,227158.5
2024-07-24,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,195450.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,244450.0
2024-07-24,Apple,Washington,Seattle,Mid-level,On-Site,231450.0
2024-07-24,Adobe,Washington,Seattle,Manager,On-Site,241250.0
2024-07-24,Chewy,Washington,Bellevue,Mid-level,On-Site,190500.0
2024-07-24,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,205200.0
2024-07-24,Apple,Washington,Seattle,Mid-level,On-Site,169700.0
2024-07-24,Amazon Us Services Llc,Washington,Bellevue,Mid-level,On-Site,205200.0
2024-07-24,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,179100.0
2024-07-24,Apple,Washington,Seattle,Mid-level,On-Site,231450.0
2024-07-24,Bristol-myers Squibb,Washington,Seattle,Mid-level,On-Site,153050.0
2024-07-24,Microsoft,Washington,Redmond,Mid-level,On-Site,215800.0
2024-07-24,Hii,Washington,Bremerton,Mid-level,On-Site,55000.0
2024-07-24,"Immunome, Inc.",Washington,Bothell,Associate,On-Site,199150.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,176450.0
2024-07-24,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,169350.0
2024-07-24,Tiktok,Washington,Seattle,Mid-level,On-Site,187625.0
2024-07-24,Tecace,Washington,Bellevue,Mid-level,On-Site,58240.0
2024-07-24,Apple,Washington,Seattle,Mid-level,On-Site,193000.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,255800.0
2024-07-24,Apple,Washington,Seattle,Manager,On-Site,217950.0
2024-07-24,"T-mobile Usa, Inc.",Washington,Bellevue,Mid-level,On-Site,158100.0
2024-07-24,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,205200.0
2024-07-24,Annapurna Labs (u.s.) Inc.,Washington,Seattle,Mid-level,On-Site,270200.0
2024-07-24,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,210200.0
2024-07-24,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,234500.0
2024-07-24,Microsoft,Washington,Redmond,Mid-level,On-Site,215800.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,205200.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,176450.0
2024-07-24,Microsoft,Washington,Redmond,Senior,On-Site,173200.0
2024-07-24,Zs Associates,Washington,Bellevue,Mid-level,On-Site,167375.0
2024-07-24,Expedia Partner Solutions,Washington,Seattle,Senior,On-Site,207750.0
2024-07-24,Annapurna Labs (u.s.) Inc.,Washington,Seattle,Mid-level,On-Site,206400.0
2024-07-24,Amazon.com Services Llc,Washington,Seattle,Manager,On-Site,220900.0
2024-07-24,Meta,Washington,Bellevue,Manager,On-Site,239500.0
2024-07-24,Kohler,Wisconsin,Milwaukee,Mid-level,On-Site,139800.0
2024-07-25,Deloitte,Alabama,Birmingham,Senior,On-Site,223100.0
2024-07-25,Solu Technology Partners,Arizona,Oro Valley,Mid-level,On-Site,112320.0
2024-07-25,Stax.ai,Arizona,Scottsdale,Mid-level,On-Site,46000.0
2024-07-25,Intel,Arizona,Arizona,Mid-level,On-Site,126000.0
2024-07-25,Deloitte,Arizona,Tempe,Mid-level,On-Site,202400.0
2024-07-25,Deloitte,Arizona,Tempe,Senior,On-Site,223100.0
2024-07-25,Walmart,Arkansas,Bentonville,Senior,On-Site,117500.0
2024-07-25,Ingram Micro,California,Irvine,Lead,On-Site,142700.0
2024-07-25,Veracyte,California,San Diego,Mid-level,On-Site,105000.0
2024-07-25,The Clorox Company,California,Pleasanton,Senior,On-Site,150850.0
2024-07-25,Tiktok,California,San Jose,Graduate,On-Site,146500.0
2024-07-25,"Yardi Systems, Inc.",California,Oxnard,Mid-level,On-Site,120000.0
2024-07-25,Thermo Fisher Scientific,California,Carlsbad,Mid-level,On-Site,119862.5
2024-07-25,Tesla,California,Palo Alto,Mid-level,On-Site,195000.0
2024-07-25,Uber,California,San Francisco,Mid-level,On-Site,166750.0
2024-07-25,Uber,California,Sunnyvale,Mid-level,On-Site,166750.0
2024-07-25,Tesla,California,Palo Alto,Mid-level,On-Site,238000.0
2024-07-25,"Qsc, Llc",California,Costa Mesa,Mid-level,On-Site,119000.0
2024-07-25,Youtube,California,San Bruno,Mid-level,On-Site,236500.0
2024-07-25,Walmart,California,San Bruno,Mid-level,On-Site,253500.0
2024-07-25,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,179100.0
2024-07-25,Activision,California,Woodland Hills,Senior,On-Site,132367.0
2024-07-25,Adobe,California,San Jose,Mid-level,On-Site,193050.0
2024-07-25,Uber,California,San Francisco,Mid-level,On-Site,166750.0
2024-07-25,Prodege Llc,California,El Segundo,Mid-level,On-Site,177500.0
2024-07-25,Tesla,California,Palo Alto,Mid-level,On-Site,232000.0
2024-07-25,Servicenow,California,Santa Clara,Mid-level,On-Site,361000.0
2024-07-25,Synopsys,California,Mountain View,Mid-level,On-Site,164000.0
2024-07-25,Adobe,California,San Jose,Mid-level,On-Site,193050.0
2024-07-25,Samson Software Solution,California,Santa Clara,Senior,On-Site,130000.0
2024-07-25,Fieldpiece,California,Orange,Mid-level,On-Site,187500.0
2024-07-25,Nvidia,California,Santa Clara,Senior,On-Site,212000.0
2024-07-25,Afterpay,California,San Francisco,Senior,On-Site,299750.0
2024-07-25,Meta,California,Menlo Park,Mid-level,On-Site,283500.0
2024-07-25,Google,California,Sunnyvale,Mid-level,On-Site,161000.0
2024-07-25,Plaid,California,San Francisco,Mid-level,On-Site,253260.0
2024-07-25,Afterpay,California,San Francisco,Senior,On-Site,299750.0
2024-07-25,Samsung Semiconductor,California,San Jose,Mid-level,On-Site,195000.0
2024-07-25,Lumafield,California,San Francisco,Senior,On-Site,180000.0
2024-07-25,Apple,California,Sunnyvale,Senior,On-Site,243950.0
2024-07-25,Maze Therapeutics,California,South San Francisco,Associate,On-Site,223500.0
2024-07-25,"Amazon Development Center U.s., Inc.",California,Santa Clara,Mid-level,On-Site,176450.0
2024-07-25,Qualcomm,California,San Diego,Mid-level,On-Site,166500.0
2024-07-25,Abbott Laboratories,California,Alameda,Mid-level,On-Site,216200.0
2024-07-25,Biolinq Incorporated,California,San Diego,Mid-level,On-Site,165000.0
2024-07-25,City National Bank,California,Los Angeles,Lead,On-Site,150573.0
2024-07-25,Blizzard Entertainment,California,Irvine,Senior,On-Site,173190.0
2024-07-25,Amazon.com Services Llc,California,Palo Alto,Mid-level,On-Site,206400.0
2024-07-25,Abbvie,California,Irvine,Senior,On-Site,147764.965
2024-07-25,Blizzard Entertainment,California,Irvine,Senior,On-Site,173190.0
2024-07-25,Adobe,California,San Jose,Manager,On-Site,241250.0
2024-07-25,Adobe,California,San Jose,Mid-level,On-Site,217550.0
2024-07-25,Sima Technologies,California,San Jose,Mid-level,On-Site,252500.0
2024-07-25,Sirius Xm,California,Oakland,Mid-level,On-Site,241900.0
2024-07-25,Adobe,California,San Jose,Senior,On-Site,193050.0
2024-07-25,Walmart,California,Sunnyvale,Mid-level,On-Site,214500.0
2024-07-25,Parallel Domain,California,San Francisco Bay Area,Manager,On-Site,200000.0
2024-07-25,Apple,California,Sunnyvale,Mid-level,On-Site,203650.0
2024-07-25,Micron,California,San Jose,Mid-level,On-Site,200000.0
2024-07-25,Global It Resources,California,Los Angeles,Mid-level,On-Site,205000.0
2024-07-25,Loon,California,Mountain View,Mid-level,On-Site,131500.0
2024-07-25,Xencor,California,San Diego,Mid-level,On-Site,140000.0
2024-07-25,"Applied Research Associates, Inc",California,Cypress,Senior,On-Site,140000.0
2024-07-25,"Ironclad, Inc.",California,San Francisco,Mid-level,On-Site,200000.0
2024-07-25,Meta,California,Menlo Park,Mid-level,On-Site,157500.0
2024-07-25,Inkitt,California,San Francisco,Senior,On-Site,165000.0
2024-07-25,Slac National Accelerator Laboratory,California,Menlo Park,Associate,On-Site,85000.0
2024-07-25,Wipro Limited,California,Santa Clara,Mid-level,On-Site,89000.0
2024-07-25,Nvidia,California,Santa Clara,Senior,On-Site,259625.0
2024-07-25,Ucla,California,Los Angeles,Mid-level,On-Site,70903.5
2024-07-25,Volkswagen Group Of America - Chattanooga...,California,Belmont,Senior,On-Site,182500.0
2024-07-25,Meta,California,Menlo Park,Mid-level,On-Site,283500.0
2024-07-25,Meta,California,Menlo Park,Manager,On-Site,191000.0
2024-07-25,Walmart,California,Sunnyvale,Mid-level,On-Site,214500.0
2024-07-25,Gilead Sciences,California,Foster City,Associate,On-Site,219472.5
2024-07-25,City National Bank,California,Los Angeles,Senior,On-Site,124497.0
2024-07-25,D-matrix,California,Santa Clara,Mid-level,On-Site,200000.0
2024-07-25,Saviynt,California,Los Angeles,Mid-level,On-Site,210000.0
2024-07-25,Qualcomm,California,San Diego,Manager,On-Site,213500.0
2024-07-25,"Threev Technologies, Inc.",California,California,Lead,On-Site,142500.0
2024-07-25,"Amazon Web Services, Inc.",California,San Francisco,Mid-level,On-Site,176700.0
2024-07-25,Egnyte,California,Mountain View,Mid-level,On-Site,125000.0
2024-07-25,Apple,California,Cupertino,Mid-level,On-Site,219950.0
2024-07-25,Deloitte,California,Sacramento,Mid-level,On-Site,202400.0
2024-07-25,Aurora Innovation,California,Mountain View,Senior,On-Site,276000.0
2024-07-25,Paradyme Management,California,Redwood City,Manager,On-Site,165000.0
2024-07-25,Samsung Electronics,California,Mountain View,Mid-level,On-Site,260000.0
2024-07-25,Samsung Electronics,California,Mountain View,Mid-level,On-Site,260000.0
2024-07-25,Intel,California,Santa Clara,Manager,On-Site,223610.0
2024-07-25,Deloitte,California,Los Angeles,Mid-level,On-Site,166210.5
2024-07-25,Gilead Sciences,California,Foster City,Mid-level,On-Site,31501.5
2024-07-25,Block,California,San Francisco,Senior,On-Site,299750.0
2024-07-25,Cloud Software Group,California,Santa Clara,Senior,On-Site,146651.5
2024-07-25,Atlassian,California,San Francisco,Mid-level,On-Site,193050.0
2024-07-25,Samsung Semiconductor,California,San Jose,Senior,On-Site,165000.0
2024-07-25,Ingram Micro,California,California,Mid-level,On-Site,142700.0
2024-07-25,Kaiser Permanente,California,Oakland,Mid-level,On-Site,126215.0
2024-07-25,Protiviti,California,Los Angeles,Senior,On-Site,218860.0
2024-07-25,Lyft,California,San Francisco,Mid-level,On-Site,162000.0
2024-07-25,Deloitte,California,Los Angeles,Senior,On-Site,223100.0
2024-07-25,Lyft,California,San Francisco Bay Area,Mid-level,On-Site,139500.0
